gen;sp
0;1
1;1
2;1
3;1
4;1
5;1
6;1
7;1
8;1
9;1
10;1
11;1
12;1
13;1
14;1
15;1
16;1
17;1
18;1
19;1
20;1
21;1
22;1
23;1
24;1
25;1
26;1
27;1
28;1
29;1
30;1
31;1
32;1
33;1
34;1
35;1
36;1
37;1
38;1
39;1
40;1
41;1
42;1
43;1
44;1
45;1
46;1
47;1
48;1
49;1
50;1
51;1
52;1
53;1
54;1
55;1
56;1
57;1
58;1
59;1
60;1
61;1
62;1
63;1
64;1
65;1
66;1
67;1
68;1
69;1
70;1
71;1
72;1
73;1
74;1
75;1
76;1
77;1
78;1
79;1
80;1
81;1
82;1
83;1
84;1
85;1
86;1
87;1
88;1
89;1
90;1
91;1
92;1
93;1
94;1
95;1
96;1
97;1
98;1
99;1
100;1
101;2
102;2
103;2
104;1
105;1
106;1
107;1
108;1
109;1
110;1
111;1
112;1
113;1
114;1
115;1
116;1
117;1
118;1
119;2
120;2
121;2
122;2
123;2
124;2
125;2
126;2
127;2
128;2
129;2
130;2
131;2
132;2
133;2
134;2
135;2
136;3
137;3
138;3
139;3
140;3
141;3
142;2
143;2
144;4
145;4
146;4
147;4
148;4
149;4
150;5
151;5
152;5
153;5
154;5
155;5
156;5
157;5
158;5
159;5
160;5
161;5
162;5
163;5
164;5
165;6
166;6
167;7
168;7
169;7
170;7
171;9
172;9
173;9
174;9
175;8
176;8
177;8
178;8
179;8
180;10
181;12
182;13
183;14
184;14
185;15
186;15
187;14
188;13
189;13
190;13
191;13
192;12
193;12
194;14
195;14
196;13
197;11
198;13
199;15
200;13
201;13
202;16
203;17
204;16
205;17
206;16
207;15
208;16
209;17
210;17
211;18
212;18
213;19
214;20
215;21
216;21
217;22
218;22
219;23
220;22
221;22
222;22
223;23
224;24
225;24
226;25
227;25
228;25
229;25
230;25
231;25
232;25
233;24
234;25
235;27
236;27
237;27
238;27
239;27
240;28
241;27
242;27
243;27
244;26
245;26
246;28
247;30
248;29
249;30
250;30
251;31
252;31
253;29
254;31
255;32
256;32
257;32
258;32
259;33
260;33
261;33
262;33
263;33
264;34
265;35
266;35
267;36
268;36
269;36
270;35
271;35
272;35
273;35
274;35
275;36
276;35
277;35
278;35
279;36
280;36
281;36
282;36
283;36
284;35
285;35
286;35
287;37
288;37
289;37
290;37
291;37
292;37
293;37
294;37
295;37
296;37
297;38
298;40
299;41
300;41
301;41
302;40
303;40
304;40
305;40
306;40
307;39
308;40
309;40
310;40
311;41
312;40
313;41
314;41
315;41
316;41
317;41
318;41
319;43
320;43
321;43
322;43
323;43
324;42
325;42
326;42
327;42
328;42
329;42
330;42
331;43
332;43
333;43
334;43
335;43
336;44
337;44
338;44
339;44
340;43
341;43
342;43
343;43
344;44
345;44
346;44
347;44
348;44
349;44
350;44
351;44
352;43
353;44
354;44
355;44
356;44
357;43
358;43
359;44
360;44
361;44
362;44
363;44
364;44
365;44
366;44
367;44
368;44
369;45
370;44
371;45
372;45
373;45
374;45
375;45
376;45
377;45
378;46
379;46
380;46
381;46
382;46
383;46
384;47
385;47
386;47
387;47
388;47
389;47
390;47
391;47
392;47
393;47
394;47
395;47
396;47
397;47
398;47
399;48
400;48
401;48
402;48
403;48
404;48
405;48
406;48
407;48
408;48
409;48
410;48
411;48
412;48
413;48
414;48
415;48
416;48
417;48
418;48
419;48
420;48
421;48
422;48
423;48
424;48
425;48
426;48
427;48
428;48
429;48
430;48
431;49
432;48
433;49
434;50
435;50
436;50
437;50
438;50
439;50
440;49
441;50
442;50
443;50
444;49
445;49
446;49
447;49
448;49
449;50
450;50
451;50
452;50
453;50
454;50
455;50
456;50
457;50
458;50
459;50
460;50
461;50
462;50
463;50
464;50
465;50
466;50
467;50
468;50
469;50
470;50
471;50
472;50
473;50
474;50
475;50
476;50
477;50
478;50
479;50
480;50
481;50
482;50
483;50
484;50
485;50
486;50
487;50
488;50
489;50
490;50
491;50
492;50
493;50
494;50
495;50
496;50
497;50
498;50
499;50
500;50
501;50
502;50
503;50
504;50
505;50
506;50
507;50
508;50
509;50
510;50
511;50
512;50
513;50
514;50
515;50
516;50
517;50
518;50
519;50
520;50
521;50
522;50
523;50
524;50
525;50
526;50
527;50
528;50
529;50
530;50
531;50
532;50
533;50
534;50
535;50
536;50
537;50
538;50
539;50
540;50
541;50
542;50
543;50
544;50
545;50
546;50
547;50
548;50
549;50
550;50
551;50
552;50
553;50
554;50
555;50
556;50
557;50
558;50
559;50
560;50
561;50
562;50
563;50
564;50
565;50
566;50
567;50
568;50
569;50
570;50
571;51
572;50
573;50
574;50
575;51
576;50
577;50
578;50
579;50
580;50
581;50
582;50
583;50
584;50
585;50
586;50
587;50
588;50
589;50
590;50
591;50
592;50
593;50
594;50
595;50
596;50
597;50
598;50
599;50
600;50
601;50
602;50
603;50
604;50
605;51
606;49
607;49
608;49
609;49
610;49
611;49
612;49
613;49
614;49
615;49
616;49
617;49
618;49
619;49
620;49
621;49
622;49
623;49
624;49
625;49
626;49
627;49
628;49
629;49
630;49
631;49
632;49
633;49
634;49
635;49
636;49
637;49
638;49
639;49
640;49
641;49
642;49
643;49
644;49
645;49
646;49
647;49
648;49
649;49
650;49
651;49
652;49
653;49
654;49
655;49
656;49
657;49
658;49
659;49
660;49
661;49
662;49
663;49
664;49
665;50
666;50
667;50
668;50
669;50
670;50
671;50
672;50
673;50
674;50
675;50
676;50
677;50
678;50
679;50
680;49
681;49
682;49
683;49
684;49
685;49
686;49
687;50
688;50
689;50
690;50
691;50
692;50
693;50
694;50
695;50
696;50
697;50
698;50
699;50
700;50
701;50
702;50
703;50
704;50
705;50
706;50
707;50
708;50
709;50
710;50
711;50
712;50
713;50
714;50
715;50
716;50
717;50
718;50
719;50
720;50
721;50
722;50
723;50
724;50
725;50
726;50
727;50
728;50
729;50
730;50
731;50
732;50
733;50
734;50
735;50
736;50
737;50
738;51
739;51
740;51
741;51
742;51
743;51
744;51
745;51
746;51
747;51
748;51
749;51
750;51
751;50
752;50
753;50
754;50
755;50
756;50
757;50
758;50
759;50
760;50
761;50
762;50
763;50
764;50
765;50
766;50
767;50
768;50
769;50
770;50
771;50
772;50
773;50
774;50
775;50
776;50
777;50
778;50
779;50
780;50
781;50
782;50
783;50
784;50
785;50
786;50
787;50
788;50
789;50
790;50
791;50
792;50
793;50
794;50
795;50
796;50
797;50
798;50
799;50
800;50
801;50
802;50
803;50
804;50
805;50
806;50
807;50
808;50
809;50
810;50
811;50
