gen;sp
812;12
813;13
814;13
815;12
816;12
817;12
818;12
819;12
820;12
821;12
822;12
823;12
824;13
825;12
826;12
827;12
828;12
829;12
830;12
831;13
832;13
833;13
834;13
835;13
836;12
837;12
838;12
839;12
840;12
841;12
842;12
843;12
844;12
845;12
846;12
847;13
848;13
849;13
850;14
851;14
852;15
853;15
854;15
855;15
856;14
857;14
858;14
859;14
860;13
861;13
862;13
863;13
864;12
865;12
866;13
867;11
868;12
869;12
870;12
871;12
872;12
873;12
874;14
875;14
876;14
877;14
878;14
879;13
880;12
881;13
882;13
883;11
884;11
885;12
886;12
887;11
888;11
889;11
890;11
891;11
892;11
893;12
894;12
895;11
896;11
897;11
898;11
899;11
900;11
901;11
902;11
903;12
904;12
905;12
906;13
907;12
908;13
909;13
910;13
911;13
912;13
913;13
914;13
915;13
916;13
917;13
918;13
919;13
920;14
921;12
922;10
923;11
924;11
925;12
926;13
927;11
928;12
929;12
930;12
931;12
932;11
933;11
934;11
935;10
936;10
937;10
938;10
939;10
940;11
941;11
942;11
943;12
944;12
945;11
946;11
947;11
948;11
949;11
950;11
951;11
952;11
953;11
954;11
955;11
956;10
957;10
958;10
959;12
960;11
961;12
962;12
963;12
964;12
965;13
966;13
967;13
968;13
969;14
970;14
971;14
972;13
973;13
974;13
975;13
976;13
977;13
978;13
979;13
980;13
981;13
982;12
983;13
984;11
985;11
986;11
987;11
988;11
989;11
990;11
991;11
992;11
993;11
994;11
995;11
996;11
997;11
998;11
999;10
