gen;sp
0;1
1;1
2;1
3;1
4;1
5;1
6;1
7;1
8;1
9;1
10;1
11;1
12;1
13;1
14;1
15;1
16;1
17;1
18;1
19;1
20;1
21;1
22;1
23;1
24;1
25;1
26;1
27;1
28;1
29;1
30;1
31;1
32;1
33;1
34;1
35;1
36;1
37;1
38;1
39;1
40;1
41;1
42;1
43;1
44;1
45;1
46;1
47;1
48;1
49;1
50;1
51;1
52;1
53;1
54;1
55;1
56;1
57;1
58;1
59;1
60;1
61;1
62;1
63;1
64;1
65;1
66;1
67;1
68;1
69;1
70;1
71;1
72;1
73;1
74;1
75;1
76;1
77;1
78;1
79;1
80;1
81;1
82;1
83;1
84;1
85;1
86;1
87;1
88;1
89;1
90;1
91;1
92;1
93;1
94;1
95;1
96;1
97;1
98;1
99;1
100;1
101;1
102;1
103;1
104;1
105;1
106;1
107;1
108;1
109;1
110;1
111;1
112;1
113;1
114;1
115;1
116;1
117;1
118;1
119;1
120;1
121;1
122;1
123;1
124;1
125;1
126;1
127;1
128;1
129;1
130;1
131;1
132;1
133;1
134;1
135;1
136;1
137;1
138;1
139;1
140;1
141;1
142;1
143;1
144;1
145;1
146;1
147;1
148;1
149;1
150;1
151;1
152;1
153;1
154;1
155;1
156;1
157;1
158;1
159;1
160;1
161;1
162;1
163;1
164;1
165;1
166;1
167;1
168;1
169;1
170;1
171;1
172;1
173;1
174;1
175;1
176;1
177;1
178;1
179;1
180;1
181;1
182;1
183;1
184;1
185;1
186;1
187;1
188;1
189;1
190;1
191;1
192;1
193;1
194;1
195;1
196;1
197;1
198;1
199;1
200;1
201;1
202;1
203;1
204;1
205;1
206;1
207;1
208;1
209;1
210;1
211;1
212;1
213;1
214;1
215;1
216;1
217;1
218;1
219;1
220;1
221;1
222;1
223;1
224;1
225;1
226;1
227;1
228;1
229;1
230;1
231;1
232;1
233;1
234;1
235;1
236;1
237;1
238;1
239;1
240;1
241;1
242;1
243;1
244;1
245;1
246;1
247;1
248;1
249;1
250;1
251;1
252;1
253;1
254;1
255;1
256;1
257;1
258;1
259;1
260;1
261;1
262;1
263;1
264;1
265;1
266;1
267;1
268;1
269;1
270;1
271;1
272;1
273;1
274;1
275;1
276;2
277;2
278;1
279;3
280;3
281;3
282;3
283;3
284;3
285;3
286;3
287;3
288;3
289;3
290;3
291;3
292;3
293;3
294;3
295;4
296;4
297;4
298;4
299;4
300;4
301;4
302;4
303;4
304;4
305;3
306;4
307;4
308;4
309;4
310;4
311;4
312;4
313;4
314;4
315;4
316;4
317;5
318;5
319;5
320;5
321;5
322;5
323;5
324;5
325;4
326;4
327;4
328;6
329;6
330;6
331;6
332;6
333;6
334;6
335;6
336;7
337;7
338;7
339;7
340;6
341;6
342;7
343;7
344;7
345;7
346;7
347;7
348;7
349;8
350;8
351;8
352;8
353;8
354;8
355;8
356;8
357;8
358;8
359;8
360;8
361;8
362;8
363;8
364;8
365;9
366;8
367;8
368;8
369;8
370;8
371;8
372;8
373;9
374;9
375;9
376;9
377;9
378;9
379;9
380;9
381;9
382;9
383;9
384;9
385;9
386;9
387;9
388;9
389;9
390;9
391;9
392;9
393;9
394;9
395;9
396;9
397;9
398;9
399;8
400;9
401;9
402;9
403;9
404;9
405;9
406;9
407;10
408;10
409;10
410;10
411;10
412;11
413;12
414;12
415;12
416;12
417;11
418;10
419;10
420;11
421;12
422;12
423;12
424;11
425;11
426;12
427;12
428;12
429;11
430;12
431;12
432;12
433;12
434;13
435;13
436;13
437;13
438;12
439;13
440;13
441;14
442;14
443;14
444;14
445;14
446;15
447;15
448;15
449;15
450;15
451;15
452;14
453;13
454;14
455;14
456;14
457;14
458;15
459;15
460;15
461;15
462;15
463;15
464;15
465;15
466;15
467;15
468;16
469;16
470;16
471;16
472;15
473;16
474;16
475;16
476;18
477;19
478;19
479;19
480;18
481;19
482;19
483;19
484;19
485;19
486;19
487;19
488;19
489;18
490;19
491;20
492;20
493;20
494;20
495;20
496;20
497;20
498;20
499;20
500;20
501;20
502;20
503;20
504;20
505;19
506;19
507;19
508;19
509;19
510;20
511;19
512;19
513;19
514;20
515;20
516;20
517;20
518;19
519;19
520;20
521;20
522;20
523;20
524;20
525;20
526;20
527;20
528;20
529;20
530;20
531;19
532;20
533;20
534;20
535;20
536;20
537;20
538;20
539;20
540;20
541;20
542;19
543;18
544;18
545;19
546;19
547;19
548;19
549;19
550;19
551;20
552;20
553;20
554;20
555;18
556;18
557;18
558;18
559;18
560;18
561;18
562;18
563;18
564;18
565;18
566;18
567;18
568;18
569;18
570;18
571;18
572;18
573;19
574;19
575;19
576;19
577;18
578;18
579;18
580;17
581;17
582;17
583;17
584;17
585;18
586;18
587;19
588;19
589;19
590;18
591;18
592;19
593;19
594;19
595;19
596;19
597;20
598;20
599;21
600;21
601;21
602;21
603;21
604;21
605;21
606;20
607;20
608;21
609;21
610;20
611;20
612;20
613;20
614;20
615;20
616;21
617;20
618;20
619;21
620;22
621;22
622;22
623;22
624;22
625;22
626;22
627;20
628;23
629;23
630;23
631;23
632;24
633;24
634;25
635;25
636;25
637;25
638;25
639;25
640;25
641;25
642;25
643;26
644;26
645;26
646;25
647;27
648;28
649;27
650;28
651;28
652;28
653;28
654;27
655;26
656;26
657;26
658;27
659;28
660;28
661;28
662;29
663;29
664;29
665;29
666;29
667;29
668;28
669;29
670;30
671;31
672;31
673;29
674;29
675;29
676;29
677;29
678;29
679;29
680;29
681;29
682;29
683;29
684;29
685;29
686;30
687;31
688;32
689;33
690;33
691;33
692;33
693;33
694;33
695;33
696;33
697;32
698;32
699;33
700;33
701;33
702;33
703;33
704;31
705;31
706;33
707;34
708;34
709;34
710;35
711;35
712;35
713;35
714;36
715;36
716;36
717;36
718;36
719;36
720;35
721;34
722;34
723;34
724;34
725;36
726;35
727;36
728;36
729;36
730;36
731;36
732;36
733;36
734;36
735;36
736;36
737;35
738;36
739;36
740;35
741;35
742;35
743;37
744;37
745;37
746;38
747;36
748;36
749;37
750;35
751;35
752;35
753;35
754;35
755;35
756;35
757;35
758;35
759;34
760;33
761;33
762;33
763;35
764;35
765;37
766;37
767;37
768;37
769;37
770;37
771;37
772;37
773;37
774;37
775;37
776;37
777;37
778;37
779;37
780;36
781;36
782;36
783;38
784;38
785;38
786;38
787;38
788;37
789;37
790;37
791;37
792;37
793;38
794;38
795;39
796;38
797;39
798;39
799;38
800;38
801;38
802;38
803;38
804;38
805;38
806;38
807;38
808;38
809;38
810;38
811;39
