gen;sp
812;9
813;9
814;9
815;8
816;8
817;9
818;9
819;9
820;9
821;9
822;8
823;8
824;8
825;8
826;8
827;8
828;9
829;10
830;10
831;9
832;10
833;8
834;9
835;9
836;9
837;9
838;10
839;9
840;9
841;10
842;11
843;10
844;10
845;9
846;10
847;10
848;10
849;10
850;10
851;10
852;10
853;10
854;10
855;10
856;10
857;10
858;10
859;10
860;10
861;10
862;10
863;10
864;10
865;10
866;11
867;11
868;11
869;10
870;10
871;10
872;10
873;10
874;10
875;11
876;11
877;11
878;11
879;10
880;11
881;10
882;11
883;11
884;10
885;10
886;10
887;11
888;11
889;11
890;11
891;11
892;11
893;12
894;12
895;11
896;12
897;11
898;11
899;12
900;12
901;12
902;11
903;11
904;12
905;11
906;12
907;11
908;12
909;13
910;13
911;13
912;13
913;12
914;12
915;12
916;13
917;13
918;14
919;12
920;12
921;13
922;12
923;13
924;13
925;13
926;14
927;14
928;14
929;13
930;14
931;13
932;14
933;13
934;13
935;13
936;13
937;13
938;13
939;13
940;13
941;13
942;12
943;14
944;14
945;13
946;13
947;13
948;13
949;13
950;13
951;13
952;13
953;12
954;12
955;12
956;12
957;13
958;12
959;13
960;13
961;14
962;14
963;14
964;13
965;14
966;14
967;14
968;14
969;14
970;14
971;14
972;14
973;14
974;14
975;14
976;14
977;14
978;14
979;14
980;14
981;14
982;14
983;14
984;14
985;14
986;14
987;14
988;14
989;14
990;14
991;14
992;14
993;14
994;14
995;14
996;14
997;14
998;14
999;14
