gen;sp
0;1
1;1
2;1
3;1
4;1
5;1
6;1
7;1
8;1
9;1
10;1
11;1
12;1
13;1
14;1
15;1
16;1
17;1
18;1
19;1
20;1
21;1
22;1
23;1
24;1
25;1
26;1
27;1
28;1
29;1
30;1
31;1
32;1
33;1
34;1
35;1
36;1
37;1
38;1
39;1
40;1
41;1
42;1
43;1
44;1
45;1
46;1
47;1
48;1
49;1
50;1
51;1
52;1
53;1
54;1
55;1
56;1
57;1
58;1
59;1
60;1
61;1
62;1
63;1
64;1
65;1
66;1
67;1
68;1
69;1
70;1
71;1
72;1
73;1
74;1
75;1
76;1
77;1
78;1
79;1
80;1
81;1
82;1
83;1
84;1
85;1
86;1
87;1
88;1
89;1
90;1
91;1
92;1
93;1
94;1
95;1
96;1
97;1
98;1
99;1
100;1
101;1
102;1
103;1
104;1
105;1
106;1
107;1
108;1
109;2
110;2
111;2
112;2
113;2
114;2
115;2
116;1
117;2
118;2
119;2
120;2
121;2
122;2
123;2
124;2
125;2
126;2
127;2
128;2
129;2
130;2
131;2
132;2
133;2
134;2
135;2
136;2
137;2
138;2
139;2
140;2
141;2
142;3
143;3
144;2
145;3
146;3
147;3
148;3
149;3
150;3
151;3
152;3
153;3
154;3
155;3
156;2
157;2
158;2
159;2
160;2
161;2
162;2
163;2
164;1
165;1
166;2
167;2
168;2
169;2
170;2
171;2
172;2
173;2
174;2
175;2
176;2
177;2
178;2
179;1
180;2
181;1
182;1
183;1
184;1
185;1
186;1
187;1
188;1
189;1
190;1
191;1
192;1
193;1
194;1
195;1
196;1
197;1
198;1
199;1
200;1
201;1
202;1
203;2
204;2
205;2
206;2
207;2
208;2
209;2
210;1
211;1
212;1
213;1
214;1
215;1
216;1
217;1
218;1
219;1
220;1
221;1
222;2
223;2
224;1
225;1
226;1
227;1
228;1
229;1
230;1
231;1
232;1
233;1
234;1
235;1
236;1
237;1
238;1
239;1
240;1
241;1
242;1
243;1
244;1
245;1
246;1
247;1
248;1
249;1
250;1
251;1
252;1
253;1
254;1
255;1
256;1
257;1
258;1
259;1
260;1
261;1
262;2
263;2
264;2
265;2
266;2
267;3
268;3
269;3
270;3
271;3
272;3
273;3
274;3
275;3
276;3
277;3
278;3
279;3
280;3
281;2
282;2
283;2
284;2
285;2
286;2
287;2
288;2
289;2
290;2
291;4
292;4
293;4
294;4
295;3
296;3
297;2
298;2
299;2
300;2
301;2
302;2
303;2
304;3
305;3
306;2
307;2
308;2
309;1
310;1
311;1
312;1
313;1
314;1
315;1
316;1
317;1
318;1
319;2
320;2
321;2
322;2
323;2
324;2
325;2
326;2
327;2
328;2
329;3
330;3
331;3
332;3
333;3
334;3
335;3
336;3
337;3
338;2
339;2
340;2
341;2
342;2
343;1
344;1
345;1
346;1
347;1
348;1
349;2
350;2
351;1
352;1
353;1
354;1
355;1
356;2
357;3
358;3
359;3
360;3
361;3
362;4
363;4
364;4
365;3
366;3
367;3
368;3
369;3
370;3
371;3
372;2
373;2
374;2
375;3
376;3
377;4
378;4
379;4
380;3
381;3
382;3
383;3
384;3
385;3
386;4
387;4
388;4
389;4
390;4
391;4
392;3
393;4
394;4
395;4
396;4
397;4
398;4
399;4
400;4
401;4
402;4
403;4
404;4
405;4
406;4
407;4
408;4
409;5
410;3
411;3
412;3
413;4
414;4
415;4
416;4
417;4
418;4
419;3
420;3
421;3
422;3
423;3
424;3
425;4
426;4
427;4
428;4
429;4
430;4
431;4
432;4
433;3
434;3
435;2
436;2
437;2
438;2
439;2
440;2
441;2
442;2
443;2
444;2
445;1
446;1
447;1
448;1
449;1
450;1
451;1
452;1
453;1
454;1
455;1
456;1
457;1
458;1
459;1
460;2
461;2
462;2
463;2
464;2
465;2
466;2
467;2
468;2
469;2
470;2
471;2
472;2
473;2
474;2
475;2
476;2
477;2
478;2
479;2
480;2
481;2
482;2
483;2
484;2
485;2
486;2
487;2
488;2
489;2
490;2
491;2
492;2
493;2
494;2
495;2
496;2
497;2
498;2
499;2
500;2
501;2
502;3
503;3
504;4
505;4
506;4
507;4
508;4
509;3
510;3
511;3
512;2
513;2
514;2
515;2
516;2
517;2
518;2
519;2
520;2
521;2
522;2
523;2
524;2
525;2
526;2
527;2
528;2
529;2
530;2
531;2
532;2
533;2
534;2
535;2
536;3
537;2
538;2
539;2
540;3
541;3
542;3
543;3
544;3
545;3
546;3
547;3
548;3
549;4
550;4
551;4
552;4
553;3
554;3
555;3
556;3
557;1
558;1
559;1
560;2
561;2
562;2
563;2
564;2
565;2
566;2
567;2
568;2
569;2
570;2
571;2
572;2
573;2
574;2
575;2
576;2
577;2
578;2
579;2
580;2
581;2
582;2
583;2
584;2
585;2
586;2
587;2
588;2
589;2
590;2
591;2
592;2
593;2
594;2
595;2
596;1
597;1
598;1
599;1
600;1
601;1
602;1
603;1
604;1
605;1
606;1
607;1
608;1
609;1
610;1
611;2
612;2
613;2
614;2
615;2
616;2
617;2
618;2
619;2
620;2
621;2
622;2
623;2
624;2
625;2
626;2
627;2
628;2
629;2
630;3
631;2
632;2
633;2
634;2
635;4
636;4
637;4
638;4
639;4
640;3
641;3
642;4
643;3
644;3
645;3
646;3
647;3
648;3
649;3
650;2
651;3
652;2
653;2
654;2
655;2
656;2
657;2
658;2
659;2
660;2
661;2
662;2
663;2
664;2
665;2
666;3
667;3
668;3
669;3
670;3
671;3
672;3
673;3
674;4
675;4
676;4
677;4
678;4
679;4
680;4
681;4
682;4
683;4
684;5
685;4
686;6
687;6
688;6
689;5
690;6
691;5
692;5
693;4
694;3
695;4
696;4
697;4
698;4
699;3
700;3
701;3
702;3
703;3
704;5
705;5
706;5
707;5
708;5
709;5
710;5
711;4
712;4
713;3
714;3
715;4
716;3
717;3
718;2
719;3
720;3
721;3
722;3
723;3
724;3
725;3
726;3
727;3
728;3
729;3
730;3
731;3
732;3
733;3
734;3
735;3
736;3
737;3
738;3
739;3
740;3
741;3
742;3
743;3
744;3
745;3
746;3
747;4
748;3
749;4
750;4
751;4
752;4
753;4
754;4
755;4
756;4
757;4
758;3
759;3
760;4
761;3
762;3
763;3
764;3
765;3
766;3
767;3
768;3
769;3
770;3
771;3
772;3
773;3
774;3
775;3
776;3
777;3
778;3
779;2
780;2
781;2
782;2
783;2
784;2
785;2
786;2
787;2
788;2
789;2
790;2
791;3
792;3
793;3
794;3
795;3
796;3
797;3
798;3
799;2
800;2
801;2
802;2
803;2
804;3
805;3
806;4
807;4
808;4
809;4
810;3
811;3
