gen;sp
812;29
813;31
814;31
815;31
816;31
817;31
818;31
819;31
820;31
821;31
822;31
823;31
824;31
825;32
826;33
827;33
828;33
829;32
830;32
831;32
832;32
833;32
834;32
835;32
836;32
837;32
838;32
839;30
840;30
841;30
842;29
843;29
844;29
845;29
846;28
847;29
848;28
849;28
850;29
851;29
852;29
853;29
854;29
855;29
856;29
857;29
858;29
859;29
860;30
861;30
862;30
863;30
864;30
865;30
866;30
867;30
868;29
869;29
870;31
871;31
872;31
873;31
874;31
875;30
876;30
877;30
878;30
879;30
880;31
881;32
882;32
883;32
884;32
885;31
886;31
887;31
888;31
889;32
890;32
891;32
892;33
893;33
894;32
895;32
896;32
897;32
898;31
899;32
900;32
901;32
902;32
903;31
904;31
905;32
906;31
907;31
908;31
909;31
910;31
911;30
912;30
913;30
914;30
915;30
916;30
917;30
918;29
919;29
920;30
921;30
922;30
923;30
924;30
925;30
926;31
927;30
928;31
929;30
930;31
931;31
932;31
933;30
934;30
935;30
936;30
937;30
938;30
939;30
940;30
941;30
942;32
943;33
944;33
945;33
946;33
947;33
948;34
949;34
950;34
951;34
952;35
953;35
954;35
955;36
956;37
957;38
958;39
959;39
960;37
961;37
962;37
963;36
964;37
965;40
966;39
967;40
968;41
969;41
970;41
971;41
972;41
973;40
974;40
975;40
976;40
977;39
978;39
979;41
980;41
981;42
982;42
983;42
984;42
985;42
986;41
987;41
988;40
989;41
990;41
991;41
992;41
993;41
994;41
995;41
996;41
997;41
998;42
999;41
